tweet_id,timestamp,source,text,url,rating_numerator,rating_denominator,name,favorite_count,retweet_count,dog_growth_phase,wholesome_rates,jpg_url
690400367696297985,2016-01-22 05:07:29,Twitter for iPhone,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend ",https://twitter.com/dog_rates/status/690400367696297985/photo/1,10.0,10.0,eriq,1738.0,406.0,secret,1.0,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg
690374419777196032,2016-01-22 03:24:22,Twitter for iPhone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 ,https://twitter.com/dog_rates/status/690374419777196032/photo/1,11.0,10.0,phred,2963.0,759.0,secret,1.1,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg
690360449368465409,2016-01-22 02:28:52,Twitter for iPhone,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 ,https://twitter.com/dog_rates/status/690360449368465409/photo/1,9.0,10.0,the,2441.0,787.0,secret,0.9,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg
690248561355657216,2016-01-21 19:04:15,Twitter for iPhone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog ,https://twitter.com/dog_rates/status/690248561355657216/photo/1,11.0,10.0,maxwell,1535.0,369.0,secret,1.1,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg
690021994562220032,2016-01-21 04:03:58,Twitter for iPhone,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 ",https://twitter.com/dog_rates/status/690021994562220032/photo/1,10.0,10.0,geoff,2571.0,915.0,secret,1.0,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg
690015576308211712,2016-01-21 03:38:27,Twitter for iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho ,https://twitter.com/dog_rates/status/690015576308211712/photo/1,12.0,10.0,none,2290.0,656.0,pupper,1.2,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg
690005060500217858,2016-01-21 02:56:40,Twitter for iPhone,"""I'm the only one that ever does anything in this household"" 10/10 ",https://twitter.com/dog_rates/status/690005060500217858/photo/1,10.0,10.0,none,3363.0,1532.0,secret,1.0,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg
689999384604450816,2016-01-21 02:34:07,Twitter for iPhone,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy ,https://twitter.com/dog_rates/status/689999384604450816/photo/1,10.0,10.0,covach,1302.0,328.0,secret,1.0,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg
689977555533848577,2016-01-21 01:07:23,Twitter for iPhone,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy ,https://twitter.com/dog_rates/status/689977555533848577/photo/1,12.0,10.0,none,1261.0,405.0,secret,1.2,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg
689905486972461056,2016-01-20 20:21:00,Twitter for iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick ",https://twitter.com/dog_rates/status/689905486972461056/photo/1,11.0,10.0,gizmo,2253.0,618.0,pupper,1.1,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg
689877686181715968,2016-01-20 18:30:32,Twitter for iPhone,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working ,https://twitter.com/dog_rates/status/689877686181715968/photo/1,9.0,10.0,durg,2786.0,1038.0,secret,0.9,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg
689835978131935233,2016-01-20 15:44:48,Twitter for iPhone,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 ,https://twitter.com/dog_rates/status/689835978131935233/photo/1,11.0,10.0,fynn,2009.0,687.0,secret,1.1,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg
689661964914655233,2016-01-20 04:13:20,Twitter for iPhone,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well ,https://twitter.com/dog_rates/status/689661964914655233/photo/1,12.0,10.0,luca,2988.0,850.0,secret,1.2,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg
689659372465688576,2016-01-20 04:03:02,Twitter for iPhone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky ,https://twitter.com/dog_rates/status/689659372465688576/photo/1,8.0,10.0,ricky,9495.0,3454.0,secret,0.8,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg
689623661272240129,2016-01-20 01:41:08,Twitter for iPhone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper ,https://twitter.com/dog_rates/status/689623661272240129/photo/1,10.0,10.0,lucy,2032.0,577.0,pupper,1.0,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg
689599056876867584,2016-01-20 00:03:21,Twitter for iPhone,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation ,https://twitter.com/dog_rates/status/689599056876867584/photo/1,11.0,10.0,none,10707.0,4996.0,secret,1.1,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg
689557536375177216,2016-01-19 21:18:22,Twitter for iPhone,Downright majestic af 12/10 ,https://twitter.com/dog_rates/status/689557536375177216/photo/1,12.0,10.0,none,1893.0,401.0,secret,1.2,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg
689517482558820352,2016-01-19 18:39:13,Twitter for iPhone,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup ,https://twitter.com/dog_rates/status/689517482558820352/photo/1,12.0,10.0,carl,3115.0,1292.0,secret,1.2,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg
689289219123089408,2016-01-19 03:32:10,Twitter for iPhone,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy ,https://twitter.com/dog_rates/status/689289219123089408/video/1,13.0,10.0,none,2064.0,843.0,secret,1.3,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg
689283819090870273,2016-01-19 03:10:43,Twitter for iPhone,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff ,https://twitter.com/dog_rates/status/689283819090870273/photo/1,9.0,10.0,chipson,3004.0,997.0,secret,0.9,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg
689280876073582592,2016-01-19 02:59:01,Twitter for iPhone,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 ,https://twitter.com/dog_rates/status/689280876073582592/photo/1,10.0,10.0,herald,1816.0,638.0,secret,1.0,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg
689275259254616065,2016-01-19 02:36:42,Twitter for iPhone,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad ,https://twitter.com/dog_rates/status/689275259254616065/photo/1,10.0,10.0,lucky,1049.0,223.0,secret,1.0,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg
689154315265683456,2016-01-18 18:36:07,Twitter for iPhone,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath ,https://twitter.com/dog_rates/status/689154315265683456/photo/1,9.0,10.0,none,2849.0,893.0,secret,0.9,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg
689143371370250240,2016-01-18 17:52:38,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper ,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10.0,10.0,trip,1857.0,453.0,pupper,1.0,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg
688916208532455424,2016-01-18 02:49:58,Twitter for iPhone,This pupper just wants to say hello. 11/10 would knock down fence for ,https://twitter.com/dog_rates/status/688916208532455424/photo/1,11.0,10.0,none,2486.0,771.0,pupper,1.1,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg
688908934925697024,2016-01-18 02:21:04,Twitter for iPhone,Meet Clarence. He does parkour. 8/10 very talented dog ,https://twitter.com/dog_rates/status/688908934925697024/photo/1,8.0,10.0,clarence,1934.0,705.0,secret,0.8,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg
688898160958271489,2016-01-18 01:38:15,Twitter for iPhone,When you have a ton of work to do but then remember you have tomorrow off. 10/10 ,https://twitter.com/dog_rates/status/688898160958271489/photo/1,10.0,10.0,none,1914.0,708.0,secret,1.0,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg
688894073864884227,2016-01-18 01:22:00,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable ,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7.0,10.0,hamrick,2054.0,617.0,pupper,0.7,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg
688828561667567616,2016-01-17 21:01:41,Twitter for iPhone,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 ,https://twitter.com/dog_rates/status/688828561667567616/photo/1,9.0,10.0,brad,1271.0,320.0,secret,0.9,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg
688804835492233216,2016-01-17 19:27:24,Twitter for iPhone,When you stumble but recover quickly cause your crush is watching. 12/10 ,https://twitter.com/dog_rates/status/688804835492233216/photo/1,12.0,10.0,none,885.0,167.0,secret,1.2,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg
688789766343622656,2016-01-17 18:27:32,Twitter for iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly ,https://twitter.com/dog_rates/status/688789766343622656/photo/1,8.0,10.0,pubert,2042.0,602.0,secret,0.8,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg
688547210804498433,2016-01-17 02:23:42,Twitter for iPhone,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 ,https://twitter.com/dog_rates/status/688547210804498433/photo/1,9.0,10.0,frönq,2389.0,624.0,secret,0.9,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg
688519176466644993,2016-01-17 00:32:18,Twitter for iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af ,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12.0,10.0,none,2142.0,655.0,pupper,1.2,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg
688385280030670848,2016-01-16 15:40:14,Twitter for iPhone,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with ,https://twitter.com/dog_rates/status/688385280030670848/photo/1,12.0,10.0,louis,8486.0,4066.0,secret,1.2,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg
688211956440801280,2016-01-16 04:11:31,Twitter for iPhone,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) ,https://twitter.com/dog_rates/status/688211956440801280/video/1,13.0,10.0,derby,2072.0,749.0,secret,1.3,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg
688179443353796608,2016-01-16 02:02:19,Twitter for iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs ,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10.0,10.0,lizzie,1973.0,526.0,pupper,1.0,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg
688116655151435777,2016-01-15 21:52:49,Twitter for iPhone,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 ,https://twitter.com/dog_rates/status/688116655151435777/photo/1,10.0,10.0,none,2601.0,694.0,secret,1.0,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg
688064179421470721,2016-01-15 18:24:18,Twitter for iPhone,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 ,https://twitter.com/dog_rates/status/688064179421470721/photo/1,11.0,10.0,kilo,1589.0,320.0,secret,1.1,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg
687826841265172480,2016-01-15 02:41:12,Twitter for iPhone,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly ,https://twitter.com/dog_rates/status/687826841265172480/photo/1,12.0,10.0,louis,2507.0,1004.0,secret,1.2,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg
687818504314159109,2016-01-15 02:08:05,Twitter for iPhone,With great pupper comes great responsibility. 12/10 ,https://twitter.com/dog_rates/status/687818504314159109/photo/1,12.0,10.0,none,2275.0,860.0,pupper,1.2,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg
687807801670897665,2016-01-15 01:25:33,Twitter for iPhone,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both ,https://twitter.com/dog_rates/status/687807801670897665/photo/1,11.0,10.0,trooper,2196.0,654.0,secret,1.1,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg
687704180304273409,2016-01-14 18:33:48,Twitter for iPhone,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 ,https://twitter.com/dog_rates/status/687704180304273409/photo/1,9.0,10.0,blakely,2234.0,764.0,pupper,0.9,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg
687664829264453632,2016-01-14 15:57:26,Twitter for iPhone,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 ,https://twitter.com/dog_rates/status/687664829264453632/photo/1,11.0,10.0,opal,1795.0,468.0,secret,1.1,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg
687494652870668288,2016-01-14 04:41:12,Twitter for iPhone,This is Marq. He stole this car. 7/10 wtf Marq? ,https://twitter.com/dog_rates/status/687494652870668288/photo/1,7.0,10.0,marq,1752.0,525.0,secret,0.7,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg
687480748861947905,2016-01-14 03:45:57,Twitter for iPhone,Another magnificent photo. 12/10 ,https://twitter.com/dog_rates/status/687480748861947905/photo/1,12.0,10.0,none,1469.0,221.0,secret,1.2,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg
687476254459715584,2016-01-14 03:28:06,Twitter for iPhone,This is Curtis. He's a fluffball. 11/10 would snug this pupper ,https://twitter.com/dog_rates/status/687476254459715584/photo/1,11.0,10.0,curtis,1822.0,478.0,pupper,1.1,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg
687460506001633280,2016-01-14 02:25:31,Twitter for iPhone,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 ,https://twitter.com/dog_rates/status/687460506001633280/photo/1,10.0,10.0,kramer,1902.0,490.0,secret,1.0,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg
687317306314240000,2016-01-13 16:56:30,Twitter for iPhone,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible ,https://twitter.com/dog_rates/status/687317306314240000/photo/1,11.0,10.0,tyrone,18576.0,8304.0,secret,1.1,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg
687312378585812992,2016-01-13 16:36:55,Twitter for iPhone,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper ",https://twitter.com/dog_rates/status/687312378585812992/photo/1,7.0,10.0,none,3993.0,1723.0,pupper,0.7,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg
687127927494963200,2016-01-13 04:23:58,Twitter for iPhone,Meet Gordon. He's an asshole. 9/10 would still pet ,https://twitter.com/dog_rates/status/687127927494963200/photo/1,9.0,10.0,gordon,4952.0,2041.0,secret,0.9,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg
687124485711986689,2016-01-13 04:10:18,Twitter for iPhone,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear ,https://twitter.com/dog_rates/status/687124485711986689/photo/1,11.0,10.0,samson,2013.0,459.0,secret,1.1,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg
687109925361856513,2016-01-13 03:12:26,Twitter for iPhone,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable ,https://twitter.com/dog_rates/status/687109925361856513/photo/1,11.0,10.0,baxter,5344.0,2221.0,secret,1.1,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg
687102708889812993,2016-01-13 02:43:46,Twitter for iPhone,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all ,https://twitter.com/dog_rates/status/687102708889812993/photo/1,5.0,10.0,none,2161.0,868.0,secret,0.5,https://pbs.twimg.com/media/CYkURJjW8AEamoI.jpg
687096057537363968,2016-01-13 02:17:20,Twitter for iPhone,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it ,https://twitter.com/dog_rates/status/687096057537363968/photo/1,11.0,10.0,none,2074.0,549.0,pupper,1.1,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg
686947101016735744,2016-01-12 16:25:26,Twitter for iPhone,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly ,https://twitter.com/dog_rates/status/686947101016735744/photo/1,11.0,10.0,jackson,7957.0,2894.0,secret,1.1,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg
686749460672679938,2016-01-12 03:20:05,Twitter for iPhone,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet ,https://twitter.com/dog_rates/status/686749460672679938/photo/1,8.0,10.0,none,3191.0,1310.0,secret,0.8,https://pbs.twimg.com/media/CYfS75fWAAAllde.jpg
686730991906516992,2016-01-12 02:06:41,Twitter for iPhone,I just love this picture. 12/10 lovely af ,https://twitter.com/dog_rates/status/686730991906516992/photo/1,12.0,10.0,none,3782.0,1086.0,secret,1.2,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg
686683045143953408,2016-01-11 22:56:10,Twitter for iPhone,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper ,https://twitter.com/dog_rates/status/686683045143953408/photo/1,11.0,10.0,mona,2602.0,728.0,pupper,1.1,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg
686618349602762752,2016-01-11 18:39:05,Twitter for iPhone,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing ,https://twitter.com/dog_rates/status/686618349602762752/photo/1,11.0,10.0,olivia,3398.0,1234.0,pupper,1.1,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg
686606069955735556,2016-01-11 17:50:18,Twitter for iPhone,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 ",https://twitter.com/dog_rates/status/686606069955735556/photo/1,10.0,10.0,horace,1742.0,489.0,secret,1.0,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg
686386521809772549,2016-01-11 03:17:53,Twitter for iPhone,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly ,https://twitter.com/dog_rates/status/686386521809772549/photo/1,11.0,10.0,crimson,2996.0,789.0,secret,1.1,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg
686377065986265092,2016-01-11 02:40:19,Twitter for iPhone,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper ,https://twitter.com/dog_rates/status/686377065986265092/photo/1,10.0,10.0,birf,2038.0,513.0,pupper,1.0,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg
686358356425093120,2016-01-11 01:25:58,Twitter for iPhone,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups ,https://twitter.com/dog_rates/status/686358356425093120/photo/1,10.0,10.0,none,1991.0,593.0,secret,1.0,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg
686050296934563840,2016-01-10 05:01:51,Twitter for iPhone,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of ,https://twitter.com/dog_rates/status/686050296934563840/photo/1,11.0,10.0,flávio,2063.0,663.0,secret,1.1,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg
686034024800862208,2016-01-10 03:57:12,Twitter for iPhone,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all ,https://twitter.com/dog_rates/status/686034024800862208/photo/1,12.0,10.0,none,2825.0,1030.0,secret,1.2,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg
686007916130873345,2016-01-10 02:13:27,Twitter for iPhone,This pupper has a magical eye. 11/10 I can't stop looking at it ,https://twitter.com/dog_rates/status/686007916130873345/photo/1,11.0,10.0,none,2269.0,360.0,pupper,1.1,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg
686003207160610816,2016-01-10 01:54:44,Twitter for iPhone,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare ,https://twitter.com/dog_rates/status/686003207160610816/photo/1,3.0,10.0,hammond,1673.0,560.0,secret,0.3,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg
685973236358713344,2016-01-09 23:55:38,Twitter for iPhone,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic ,https://twitter.com/dog_rates/status/685973236358713344/photo/1,11.0,10.0,lorelei,1929.0,474.0,secret,1.1,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg
685943807276412928,2016-01-09 21:58:42,Twitter for iPhone,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all ,https://twitter.com/dog_rates/status/685943807276412928/video/1,8.0,10.0,the,1494.0,531.0,pupper,0.8,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg
685906723014619143,2016-01-09 19:31:20,Twitter for iPhone,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive ,https://twitter.com/dog_rates/status/685906723014619143/photo/1,9.0,10.0,olive,6873.0,2579.0,secret,0.9,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg
685667379192414208,2016-01-09 03:40:16,Twitter for iPhone,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper ,https://twitter.com/dog_rates/status/685667379192414208/photo/1,9.0,10.0,marty,2180.0,506.0,pupper,0.9,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg
685663452032069632,2016-01-09 03:24:40,Twitter for iPhone,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) ",https://twitter.com/dog_rates/status/685663452032069632/video/1,12.0,10.0,brooks,2956.0,1326.0,secret,1.2,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg
685641971164143616,2016-01-09 01:59:19,Twitter for iPhone,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 ,https://twitter.com/dog_rates/status/685641971164143616/photo/1,7.0,10.0,otis,2682.0,693.0,pupper,0.7,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg
685547936038666240,2016-01-08 19:45:39,Twitter for iPhone,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper ,https://twitter.com/dog_rates/status/685547936038666240/photo/1,14.0,10.0,none,30225.0,14036.0,pupper,1.4,https://pbs.twimg.com/media/CYOONfZW8AA7IOA.jpg
685532292383666176,2016-01-08 18:43:29,Twitter for iPhone,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 ",https://twitter.com/dog_rates/status/685532292383666176/photo/1,9.0,10.0,none,2802.0,1042.0,secret,0.9,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg
685325112850124800,2016-01-08 05:00:14,Twitter for iPhone,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 ",https://twitter.com/dog_rates/status/685325112850124800/photo/1,10.0,10.0,none,8643.0,3563.0,secret,1.0,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg
685321586178670592,2016-01-08 04:46:13,Twitter for iPhone,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip ,https://twitter.com/dog_rates/status/685321586178670592/photo/1,10.0,10.0,rocky,2434.0,576.0,secret,1.0,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg
685315239903100929,2016-01-08 04:21:00,Twitter for iPhone,I would like everyone to appreciate this pup's face as much as I do. 11/10 ,https://twitter.com/dog_rates/status/685315239903100929/photo/1,11.0,10.0,none,3015.0,940.0,secret,1.1,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg
685307451701334016,2016-01-08 03:50:03,Twitter for iPhone,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 ,https://twitter.com/dog_rates/status/685307451701334016/photo/1,11.0,10.0,petrick,1916.0,394.0,floofer,1.1,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg
685268753634967552,2016-01-08 01:16:17,Twitter for iPhone,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 ,https://twitter.com/dog_rates/status/685268753634967552/photo/1,10.0,10.0,hubertson,2826.0,1069.0,pupper,1.0,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg
685198997565345792,2016-01-07 20:39:06,Twitter for iPhone,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 ,https://twitter.com/dog_rates/status/685198997565345792/photo/1,11.0,10.0,alfie,2130.0,588.0,secret,1.1,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg
685169283572338688,2016-01-07 18:41:01,Twitter for iPhone,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need ,https://twitter.com/dog_rates/status/685169283572338688/photo/1,11.0,10.0,gerbald,3761.0,1268.0,pupper,1.1,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg
684959798585110529,2016-01-07 04:48:36,Twitter for iPhone,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10 ,https://twitter.com/dog_rates/status/684959798585110529/photo/1,5.0,10.0,jerry,6270.0,2799.0,secret,0.5,https://pbs.twimg.com/media/CYF3TSlWMAAaoG5.jpg
684940049151070208,2016-01-07 03:30:07,Twitter for iPhone,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet ,https://twitter.com/dog_rates/status/684940049151070208/photo/1,12.0,10.0,oreo,2952.0,942.0,secret,1.2,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg
684926975086034944,2016-01-07 02:38:10,Twitter for iPhone,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship ,https://twitter.com/dog_rates/status/684926975086034944/photo/1,11.0,10.0,bruiser,3202.0,417.0,secret,1.1,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg
684914660081053696,2016-01-07 01:49:14,Twitter for iPhone,"""Hello yes I'll just get one of each color thanks"" 12/10 for all ",https://twitter.com/dog_rates/status/684914660081053696/photo/1,12.0,10.0,none,3205.0,1316.0,secret,1.2,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg
